ask,bid,due,emittent,ratio,strike,wkn,wkn_link
1.02,1.0,19.06.2019,Société Générale S.A.,1.0,15.8,SC300S,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC300S
0.84,0.82,13.03.2019,Société Générale S.A.,1.0,15.8,SC2EZY,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZY
0.11,0.1,17.06.2019,CITI,0.1,15.8,CQ18QY,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18QY
0.65,0.63,19.12.2018,Société Générale S.A.,1.0,15.8,SC4W06,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC4W06
0.64,0.62,17.12.2018,CITI,1.0,15.8,CQ18MG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18MG
0.066,0.056,17.12.2018,CITI,0.1,15.8,CQ18MH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18MH
0.82,0.81,13.03.2019,HypoVereinsbank/UniCredit,1.0,15.8,HW9EDW,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9EDW
0.65,0.63,17.12.2018,CITI,1.0,15.75,CY23VE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY23VE
0.068,0.058,12.11.2018,UBS,0.1,15.4,UV061D,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV061D
0.11,0.1,17.06.2019,CITI,0.1,15.75,CY7ZLQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZLQ
1.07,1.05,17.06.2019,CITI,1.0,15.75,CY7ZLP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZLP
1.41,1.39,16.12.2019,CITI,1.0,15.8,CQ18UE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18UE
1.42,1.4,16.12.2019,CITI,1.0,15.75,CQ0HZZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZZ
0.65,0.63,21.12.2018,DZ Bank AG,1.0,15.75,DD3X2R,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD3X2R
0.067,0.057,17.12.2018,CITI,0.1,15.75,CY23VD,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY23VD
0.12,0.11,17.06.2019,CITI,0.1,15.25,CY7ZLL,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZLL
1.4,1.38,18.09.2019,Société Générale S.A.,1.0,15.3,SC64S3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64S3
0.14,0.13,16.12.2019,CITI,0.1,15.75,CQ0HZY,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZY
0.059,0.049,12.11.2018,UBS,0.1,15.8,UV06QP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV06QP
1.21,1.19,17.06.2019,CITI,1.0,15.25,CY7ZLK,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZLK
0.77,0.75,17.12.2018,CITI,1.0,15.25,CY23V9,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY23V9
0.16,0.15,16.12.2019,CITI,0.1,15.25,CQ0HZV,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZV
0.079,0.069,17.12.2018,CITI,0.1,15.25,CY23VA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY23VA
0.052,0.042,15.10.2018,UBS,0.1,15.8,UV04BR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV04BR
0.08,0.07,17.12.2018,CITI,0.1,15.2,CQ18M6,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18M6
0.77,0.75,21.12.2018,DZ Bank AG,1.0,15.25,DD3X2Q,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD3X2Q
0.12,0.11,17.06.2019,CITI,0.1,15.2,CQ18QN,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18QN
0.14,0.13,16.12.2019,CITI,0.1,15.8,CQ18UF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18UF
0.98,0.96,13.03.2019,HypoVereinsbank/UniCredit,1.0,15.2,HW9EDT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9EDT
1.32,1.24,17.06.2019,CITI,1.0,15.0,CY7ZLJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZLJ
0.8,0.78,19.12.2018,Société Générale S.A.,1.0,15.2,SC14G1,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC14G1
0.065,0.055,15.10.2018,UBS,0.1,15.2,UV0ZNK,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV0ZNK
0.0,0.9,19.12.2018,Commerzbank AG,1.1204,15.17,CD76VT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CD76VT
1.6,1.52,16.12.2019,CITI,1.0,15.25,CQ0HZU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZU
0.17,0.15,18.12.2019,HSBC,0.112,15.17,TD5GH2,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD5GH2
0.11,0.098,13.03.2019,HSBC,0.112,15.17,TD60CP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD60CP
1.0,0.98,13.03.2019,Société Générale S.A.,1.0,15.2,SC2EZU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZU
1.46,1.44,18.09.2019,Société Générale S.A.,1.0,15.1,SC64S1,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64S1
1.19,1.17,19.06.2019,Société Générale S.A.,1.0,15.2,SC30X2,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC30X2
0.082,0.072,17.12.2018,CITI,0.1,15.1,CQ18M5,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18M5
0.79,0.77,19.12.2018,HypoVereinsbank/UniCredit,1.0,15.2,HW40CS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW40CS
1.26,1.24,17.06.2019,CITI,1.0,15.1,CQ315Y,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ315Y
0.13,0.12,17.06.2019,CITI,0.1,15.1,CQ315Z,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ315Z
0.81,0.79,17.12.2018,CITI,1.0,15.1,CQ18M4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18M4
0.082,0.072,17.12.2018,UBS,0.1,15.2,UW7NG7,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW7NG7
0.16,0.15,16.12.2019,CITI,0.1,15.1,CQ18U3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18U3
1.24,1.2,21.06.2019,BNP Paribas,1.0,15.0,PP1GQ4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP1GQ4
0.088,0.072,19.12.2018,HSBC,0.1,15.0,TD8Q44,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8Q44
1.22,1.2,19.06.2019,Société Générale S.A.,1.0,15.1,SC300L,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC300L
0.83,0.81,19.12.2018,Société Générale S.A.,1.0,15.1,SC4W00,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC4W00
1.56,1.54,20.12.2019,DZ Bank AG,1.0,15.0,DD3X26,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD3X26
1.27,1.26,19.06.2019,HypoVereinsbank/UniCredit,1.0,14.8,HW73EZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73EZ
0.99,0.97,21.12.2018,DZ Bank AG,1.0,14.5,DD0KYT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD0KYT
1.64,1.56,16.12.2019,CITI,1.0,15.1,CQ18U2,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18U2
0.081,0.071,15.10.2018,UBS,0.1,14.6,UV06LU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV06LU
0.076,0.066,15.10.2018,UBS,0.1,14.8,UV01A1,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV01A1
1.21,1.19,19.06.2019,HypoVereinsbank/UniCredit,1.0,15.0,HW73F0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73F0
1.03,1.01,13.03.2019,Société Générale S.A.,1.0,15.1,SC2EZT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZT
0.084,0.074,12.11.2018,UBS,0.1,14.8,UV0ZBE,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV0ZBE
0.09,0.08,12.11.2018,UBS,0.1,14.6,UV06R2,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV06R2
1.61,1.59,18.12.2019,HypoVereinsbank/UniCredit,1.0,14.8,HW8YC3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW8YC3
1.23,1.21,17.06.2019,CITI,1.0,15.2,CQ18QP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ18QP
0.15,0.14,17.06.2019,CITI,0.1,14.5,CY8M2U,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M2U
0.99,0.97,19.12.2018,HypoVereinsbank/UniCredit,1.0,14.5,HW39VS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW39VS
1.1,1.08,13.03.2019,HypoVereinsbank/UniCredit,1.0,14.8,HW9EDR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9EDR
0.078,0.068,12.11.2018,UBS,0.1,15.0,UV06R0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV06R0
1.04,1.0,15.03.2019,BNP Paribas,1.0,15.0,PP2441,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP2441
1.2,1.18,15.03.2019,DZ Bank AG,1.0,14.5,DD0KY3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD0KY3
0.19,0.17,18.12.2019,HSBC,0.1,14.5,TR0616,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0616
0.092,0.082,17.12.2018,CITI,0.1,14.75,CY3QW6,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY3QW6
1.19,1.17,13.03.2019,Société Générale S.A.,1.0,14.6,SC2EZN,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZN
1.69,1.67,18.12.2019,Société Générale S.A.,1.0,15.0,SC8E7Y,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC8E7Y
1.08,1.05,15.03.2019,Vontobel Financial Products GmbH,1.0,15.0,VL64UF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL64UF
0.17,0.16,16.12.2019,UBS,0.1,14.5,UW8SLU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW8SLU
0.084,0.074,15.10.2018,UBS,0.1,14.5,UV02JM,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV02JM
0.17,0.16,16.12.2019,CITI,0.1,15.0,CQ0HZT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZT
0.17,0.15,18.09.2019,HSBC,0.1,14.5,TR0C2F,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C2F
0.98,0.96,19.12.2018,Société Générale S.A.,1.0,14.6,SC4W0V,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC4W0V
1.24,1.2,15.03.2019,Vontobel Financial Products GmbH,1.0,14.5,VL69SY,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL69SY
0.0,0.0,21.12.2018,Raiffeisen Centrobank AG,0.1,14.5,RC0M4D,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/RC0M4D
1.56,1.54,18.09.2019,Société Générale S.A.,1.0,14.8,SC64SZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SZ
0.14,0.13,17.06.2019,UBS,0.1,14.5,UW8A0U,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW8A0U
0.14,0.13,17.06.2019,CITI,0.1,14.75,CY7ZLG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZLG
1.38,1.36,20.09.2019,DZ Bank AG,1.0,15.0,DD1556,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1556
1.84,1.8,18.12.2018,BNP Paribas,1.0,12.5,PP0BXF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP0BXF
0.18,0.17,16.12.2019,CITI,0.1,14.5,CQ0HZP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZP
0.99,0.97,17.12.2018,CITI,1.0,14.5,CY3QW5,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY3QW5
0.23,0.22,17.06.2019,UBS,0.1,12.5,UX3GVZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3GVZ
0.0,0.0,13.03.2019,Deutsche Bank,1.0,14.5,DM8VZL,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DM8VZL
0.92,0.9,17.12.2018,CITI,1.0,14.75,CY3QW7,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY3QW7
0.0,0.0,19.06.2019,Deutsche Bank,1.0,15.0,DM9P5N,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DM9P5N
0.84,0.8,18.12.2018,BNP Paribas,1.0,15.0,PP0BXL,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP0BXL
1.84,1.76,16.12.2019,CITI,1.0,14.5,CQ0HZN,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZN
0.29,0.28,15.06.2020,UBS,0.1,12.5,UX3EDV,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3EDV
1.66,1.64,18.09.2019,Société Générale S.A.,1.0,14.5,SC6M5X,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5X
1.22,1.2,13.03.2019,Société Générale S.A.,1.0,14.5,SC2EZM,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZM
0.093,0.083,14.01.2019,UBS,0.1,15.0,UV2WUQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV2WUQ
0.0,0.0,19.06.2019,Deutsche Bank,1.0,14.5,DS028N,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DS028N
1.76,1.68,16.12.2019,CITI,1.0,14.75,CQ0HZR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZR
1.4,1.32,17.06.2019,CITI,1.0,14.75,CY7ZLF,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY7ZLF
1.37,1.35,19.06.2019,Société Générale S.A.,1.0,14.6,SC300F,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC300F
1.87,1.83,21.12.2018,DZ Bank AG,1.0,12.5,DD1NB8,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1NB8
1.85,1.83,19.12.2018,Société Générale S.A.,1.0,12.5,SC6M5K,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5K
1.85,1.83,18.12.2019,Société Générale S.A.,1.0,14.5,SC8E7X,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC8E7X
1.34,1.32,19.06.2019,Société Générale S.A.,1.0,14.7,SC300G,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC300G
0.1,0.09,17.12.2018,CITI,0.112,14.73,CX4Q38,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CX4Q38
1.02,0.99,21.12.2018,Vontobel Financial Products GmbH,1.0,14.5,VN80TA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VN80TA
0.17,0.16,16.12.2019,CITI,0.1,14.75,CQ0HZQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZQ
0.19,0.17,18.03.2020,HSBC,0.1,15.0,TR0619,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0619
1.9,1.85,21.12.2018,Vontobel Financial Products GmbH,1.0,12.5,VL38LR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL38LR
1.24,1.2,18.06.2019,BNP Paribas,1.0,15.0,PP1GQT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PP1GQT
1.41,1.37,21.06.2019,Vontobel Financial Products GmbH,1.0,14.5,VL69SS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL69SS
0.91,0.89,21.12.2018,DZ Bank AG,1.0,14.75,DD3X2P,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD3X2P
1.04,1.02,13.03.2019,HypoVereinsbank/UniCredit,1.0,15.0,HW9EDS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9EDS
0.1,0.09,17.12.2018,CITI,0.1,14.5,CY3QW4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY3QW4
1.15,1.13,13.03.2019,Société Générale S.A.,1.0,14.7,SC2EZP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZP
0.31,0.3,14.12.2020,UBS,0.1,12.5,UW91EK,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW91EK
2.25,2.23,19.06.2019,Société Générale S.A.,1.0,12.5,SC6M5S,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC6M5S
0.26,0.24,18.09.2019,HSBC,0.1,12.5,TR0C2C,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C2C
0.14,0.12,13.03.2019,HSBC,0.1,14.5,TD8RT4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD8RT4
1.85,1.78,19.12.2018,Morgan Stanley & Co. International plc,1.0,12.5,MF2YWJ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/MF2YWJ
0.1,0.091,11.02.2019,UBS,0.1,15.0,UV2WEP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV2WEP
0.11,0.098,11.03.2019,UBS,0.1,15.0,UV2DDU,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UV2DDU
1.24,1.21,21.06.2019,Vontobel Financial Products GmbH,1.0,15.0,VL64TT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL64TT
2.07,2.03,15.03.2019,DZ Bank AG,1.0,12.5,DD1NB9,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1NB9
2.3,2.25,21.06.2019,Vontobel Financial Products GmbH,1.0,12.5,VL7587,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/VL7587
1.27,1.25,19.06.2019,Société Générale S.A.,1.0,14.9,SC300J,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC300J
1.52,1.5,18.09.2019,Société Générale S.A.,1.0,14.9,SC64S0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64S0
1.09,1.07,13.03.2019,Société Générale S.A.,1.0,14.9,SC2EZR,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZR
0.13,0.12,17.06.2019,CITI,0.1,14.9,CQ315X,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ315X
0.0,0.0,13.03.2019,Deutsche Bank,1.0,12.5,DS1Y69,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DS1Y69
0.088,0.078,17.12.2018,CITI,0.1,14.9,CQ3ZA9,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ3ZA9
0.24,0.22,19.06.2019,HSBC,0.1,12.5,TR0C29,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C29
2.42,2.38,20.09.2019,DZ Bank AG,1.0,12.5,DD1551,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD1551
1.68,1.6,16.12.2019,CITI,1.0,15.0,CQ0HZS,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ0HZS
0.0,0.0,19.06.2019,Deutsche Bank,1.0,12.5,DS1Y6D,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DS1Y6D
0.19,0.18,17.12.2018,UBS,0.1,12.5,UX3H7Z,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3H7Z
0.17,0.16,16.12.2019,CITI,0.1,14.9,CQ3166,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ3166
0.87,0.85,17.12.2018,CITI,1.0,14.9,CQ3ZAA,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CQ3ZAA
0.18,0.17,17.12.2018,CITI,0.1,12.5,CY8M21,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY8M21
0.0,2.06,19.12.2018,Commerzbank AG,1.1204,12.5,CD76VQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CD76VQ
0.29,0.27,18.12.2019,HSBC,0.112,12.5,TD6JAH,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD6JAH
0.26,0.24,19.06.2019,HSBC,0.112,12.5,TD64RQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD64RQ
0.34,0.32,16.12.2020,HSBC,0.112,12.5,TD6B06,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD6B06
1.4,1.38,19.06.2019,HypoVereinsbank/UniCredit,1.0,14.4,HW73EX,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW73EX
1.87,1.85,19.12.2018,HypoVereinsbank/UniCredit,1.0,12.4,HW4GFX,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW4GFX
0.19,0.18,17.12.2018,UBS,0.1,12.4,UX3LHT,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UX3LHT
1.29,1.27,13.03.2019,Société Générale S.A.,1.0,14.3,SC2EZK,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC2EZK
1.48,1.46,19.06.2019,Société Générale S.A.,1.0,14.3,SC300C,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC300C
1.08,1.06,19.12.2018,Société Générale S.A.,1.0,14.3,SC4W0S,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC4W0S
2.24,2.22,19.06.2019,HypoVereinsbank/UniCredit,1.0,12.4,HX04MD,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HX04MD
2.58,2.54,20.12.2019,DZ Bank AG,1.0,12.5,DD43NB,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD43NB
0.18,0.16,19.06.2019,HSBC,0.112,14.28,TD64RP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD64RP
0.15,0.13,13.03.2019,HSBC,0.112,14.28,TD75RZ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD75RZ
1.73,1.71,18.09.2019,Société Générale S.A.,1.0,14.3,SC64SV,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC64SV
0.21,0.19,18.12.2019,HSBC,0.112,14.28,TD5GH3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD5GH3
0.21,0.2,17.12.2018,CITI,0.112,12.5,CX4Q2N,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CX4Q2N
0.95,0.93,19.12.2018,Société Générale S.A.,1.0,14.7,SC4W0W,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/SC4W0W
1.11,1.03,17.12.2018,CITI,1.0,14.25,CY3QW2,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY3QW2
0.11,0.1,17.12.2018,CITI,0.1,14.25,CY3QW3,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CY3QW3
0.17,0.16,21.12.2018,Commerzbank AG,0.1,13.0,CV35H4,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/CV35H4
1.23,1.21,13.03.2019,HypoVereinsbank/UniCredit,1.0,14.4,HW9EDP,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/HW9EDP
0.14,0.12,19.12.2018,HSBC,0.112,14.28,TD5GH0,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TD5GH0
0.16,0.15,17.12.2018,UBS,0.1,13.0,UW9703,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW9703
0.29,0.28,14.12.2020,UBS,0.1,13.0,UW96SG,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/UW96SG
0.2,0.18,13.03.2019,HSBC,0.1,13.0,TR0C27,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/TR0C27
1.6,1.56,21.12.2018,DZ Bank AG,1.0,13.0,DD0KYQ,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/DD0KYQ
1.6,1.56,21.12.2018,BNP Paribas,1.0,13.0,PR5K41,http://zertifikat.finanzen.net/optionsscheine/Auf-Deutsche-Bank-AG/PR5K41
